"s.reg","year","trophicGroup","region","stemp","btemp","wtcpue.sum","trophicLevel.region.wmean","trophicLevel.sum","trophicLevel.wmean","trophicLevel.se.squareSum","nSpp.perGroup.perYear","nSpp.perGroup"
"sa",2002,"(3.75,4]","SEAMAP_SA",24.1290978925784,23.6961785066504,16.0973413792144,3.72322388947,73.74,3.83502779585975,3.5676,19,28
"sa",2002,"(4,4.25]","SEAMAP_SA",24.7072560010559,24.3205773676807,8.81720211120981,3.72322388947,49.67,4.13324513823234,2.6663,12,18
"sa",2002,"(4.25,4.5]","SEAMAP_SA",23.8567974897107,23.2440756222852,30.285495269983,3.72322388947,97.39,4.46444458081251,4.2447,22,36
"sa",2002,"(4.5,4.75]","SEAMAP_SA",22.8061804277832,22.4333374690823,1.54222619990305,3.72322388947,13.59,4.53,1.027,3,5
"sa",2002,"unknown","SEAMAP_SA",23.9775379507354,23.5054338779774,35.9969597390628,3.72322388947,0,NA,0,59,150
"sa",2002,NA,NA,NA,NA,0,0,0,0,0,0,0
"sa",2003,"(2,2.25]","SEAMAP_SA",23.049,22.429,0.0409917608188917,3.73293351871192,2.02,2.02,0.0049,1,1
"sa",2003,"(2.25,2.5]","SEAMAP_SA",23.5570833333333,23.74125,0.136326905650738,3.73293351871192,4.63,2.31473928377332,0.0576,2,3
"sa",2003,"(2.5,2.75]","SEAMAP_SA",21.66421875,20.5056493055556,0.07029422818223,3.73293351871192,5.24,2.6651624627843,0.0405,2,2
"sa",2003,"(2.75,3]","SEAMAP_SA",23.4010659657803,22.7731660997732,0.0811067422072326,3.73293351871192,5.88,2.94728249437101,0.2197,2,5
"sa",2003,"(3,3.25]","SEAMAP_SA",22.5649744347695,21.6701371902865,28.0713213199505,3.73293351871192,31.93,3.22946842228837,0.8949,10,11
"sa",2003,"(3.25,3.5]","SEAMAP_SA",22.5008789561999,21.9734404399946,20.0638397784708,3.73293351871192,62.14,3.46312869349562,3.048,18,30
"sa",2003,"(3.5,3.75]","SEAMAP_SA",22.1504563402999,21.5510656458743,47.3180245559027,3.73293351871192,79.56,3.58274732806251,4.1059,22,32
"sa",2003,"(3.75,4]","SEAMAP_SA",22.5749979336381,21.8450495340108,11.0665673483796,3.73293351871192,81.71,3.84208978090315,4.2552,21,28
"sa",2003,"(4,4.25]","SEAMAP_SA",22.4845173913406,21.9010232458133,25.0519927911076,3.73293351871192,57.82,4.17636934674256,3.0419,14,18
"sa",2003,"(4.25,4.5]","SEAMAP_SA",21.7309290869943,21.2475012114872,19.8212506332072,3.73293351871192,92.78,4.42359695584309,4.3768,21,36
"sa",2003,"(4.5,4.75]","SEAMAP_SA",21.0841841340862,20.2162697933274,1.31683376803231,3.73293351871192,13.59,4.53,1.027,3,5
"sa",2003,"unknown","SEAMAP_SA",22.8958439097198,22.2525836255148,28.2265993701161,3.73293351871192,0,NA,0,60,150
"sa",2003,NA,"SEAMAP_SA",25.9,25.58,0.000723845297852689,3.73293351871192,2,2,0,1,2
"sa",2004,"(2,2.25]","SEAMAP_SA",26.615,25.28875,0.01259519055676,3.84166377302944,2.02,2.02,0.0049,1,1
"sa",2004,"(2.25,2.5]","SEAMAP_SA",24.7966666666667,24.7866666666667,0.0462269012711648,3.84166377302944,2.32,2.32,0,1,3
"sa",2004,"(2.5,2.75]","SEAMAP_SA",24.5885227272727,23.6761363636364,0.0465266962003647,3.84166377302944,5.24,2.63867911800836,0.0405,2,2
"sa",2004,"(2.75,3]","SEAMAP_SA",24.5464286639287,23.9589765234765,0.165898069979019,3.84166377302944,8.88,2.94773071812843,0.2197,3,5
"sa",2004,"(3,3.25]","SEAMAP_SA",22.5776024170106,21.6073323717896,18.8529095885539,3.84166377302944,28.83,3.22856554094543,0.866,9,11
"sa",2004,"(3.25,3.5]","SEAMAP_SA",23.3649182286424,22.952015420424,7.69812868085259,3.84166377302944,55.2,3.4451337194335,2.743,16,30
"sa",2004,"(3.5,3.75]","SEAMAP_SA",23.3417109404507,22.8438241081967,45.5121616048441,3.84166377302944,72.37,3.58508203096324,4.0374,20,32
"sa",2004,"(3.75,4]","SEAMAP_SA",23.1047611520533,22.4299402757206,21.9930527028877,3.84166377302944,69.99,3.84618544065887,3.6747,18,28
"sa",2004,"(4,4.25]","SEAMAP_SA",24.0788589679237,23.0972952099202,17.2970523182145,3.84166377302944,45.56,4.17164861251127,2.5927,11,18
"sa",2004,"(4.25,4.5]","SEAMAP_SA",21.8573828455959,21.4294014300762,31.5613101472931,3.84166377302944,106.2,4.45244736975221,4.5504,24,36
"sa",2004,"(4.5,4.75]","SEAMAP_SA",20.5772516040507,20.2038609693878,2.18212031399311,3.84166377302944,13.59,4.53,1.027,3,5
"sa",2004,"unknown","SEAMAP_SA",23.8058279469728,23.1441889398654,31.1388688595014,3.84166377302944,0,NA,0,73,150
"sa",2004,NA,NA,NA,NA,0,0,0,0,0,0,0
"sa",2005,"(2,2.25]","SEAMAP_SA",27.9,27.84,0.000996634825355544,3.80730618893135,2.02,2.02,0.0049,1,1
"sa",2005,"(2.25,2.5]","SEAMAP_SA",25.5,25.345,0.0387329618285993,3.80730618893135,4.76,2.32744659691784,0.7921,2,3
"sa",2005,"(2.5,2.75]","SEAMAP_SA",27.89375,26.9824583333333,0.0164024209163075,3.80730618893135,5.24,2.60610008484347,0.0405,2,2
"sa",2005,"(2.75,3]","SEAMAP_SA",24.9254805996473,24.5656701940035,0.168901652497237,3.80730618893135,8.88,2.97526366053457,0.2197,3,5
"sa",2005,"(3,3.25]","SEAMAP_SA",21.2342991970019,20.7380575886147,39.5819032337561,3.80730618893135,28.8,3.23038262740686,0.7793,9,11
"sa",2005,"(3.25,3.5]","SEAMAP_SA",22.0285032201411,21.6636850233867,12.8147282329222,3.80730618893135,58.58,3.46453261290441,2.753,17,30
"sa",2005,"(3.5,3.75]","SEAMAP_SA",22.3394475318065,21.9756560912222,44.4648496451447,3.80730618893135,79.58,3.592779187384,4.276,22,32
"sa",2005,"(3.75,4]","SEAMAP_SA",22.9409495026013,22.4693454878266,46.121380055658,3.80730618893135,77.83,3.83195092668659,3.8003,20,28
"sa",2005,"(4,4.25]","SEAMAP_SA",24.6736156191135,24.207467330201,26.8291435552686,3.80730618893135,58.14,4.16941958825997,3.1685,14,18
"sa",2005,"(4.25,4.5]","SEAMAP_SA",22.3356073351811,22.035710447283,36.3743567756185,3.80730618893135,97.22,4.46717718133535,4.6724,22,36
"sa",2005,"(4.5,4.75]","SEAMAP_SA",22.2016712604039,21.6035807016863,3.34960286950397,3.80730618893135,18.22,4.53218641420866,1.5311,4,5
"sa",2005,"unknown","SEAMAP_SA",22.5997513155619,22.0223000748352,26.1791753072504,3.80730618893135,0,NA,0,55,150
"sa",2005,NA,"SEAMAP_SA",20.75,20.55,0.163644167829166,3.80730618893135,2,2,0,1,2
"sa",2006,"(2,2.25]","SEAMAP_SA",24.3833333333333,23.9933333333333,0.0273677389900413,3.70250040645949,2.02,2.02,0.0049,1,1
"sa",2006,"(2.25,2.5]","SEAMAP_SA",21.67,21.34,0.00544299053057445,3.70250040645949,2.32,2.32,0,1,3
"sa",2006,"(2.5,2.75]","SEAMAP_SA",21.5468333333333,21.4575,0.0373621932076827,3.70250040645949,5.24,2.61422321046406,0.0405,2,2
"sa",2006,"(2.75,3]","SEAMAP_SA",26.754462962963,26.3093395061728,0.216963256549433,3.70250040645949,8.88,2.95267307163816,0.2197,3,5
"sa",2006,"(3,3.25]","SEAMAP_SA",24.2879209016251,23.9418875364072,34.2582536006517,3.70250040645949,32.02,3.2294227813527,0.876,10,11
"sa",2006,"(3.25,3.5]","SEAMAP_SA",24.8703652786593,24.4655580523684,17.8723980387333,3.70250040645949,55.11,3.46674680913081,2.6031,16,30
"sa",2006,"(3.5,3.75]","SEAMAP_SA",23.9602130407188,23.4454304765245,50.6108986092764,3.70250040645949,72.24,3.60498110949379,3.9214,20,32
"sa",2006,"(3.75,4]","SEAMAP_SA",23.9924654202478,23.6581043495162,18.5369051879281,3.70250040645949,70.12,3.84477949701802,3.699,18,28
"sa",2006,"(4,4.25]","SEAMAP_SA",24.3337639456187,23.9614881419471,5.29154096248766,3.70250040645949,49.67,4.15714323091872,2.6663,12,18
"sa",2006,"(4.25,4.5]","SEAMAP_SA",23.8676544643851,23.6065530155876,26.4629120415523,3.70250040645949,101.39,4.43702291718202,4.2012,23,36
"sa",2006,"(4.5,4.75]","SEAMAP_SA",24.2955622036693,23.9641034910856,1.36794202859096,3.70250040645949,9.06,4.53,0.3709,2,5
"sa",2006,"unknown","SEAMAP_SA",24.3558460149477,23.9689126898978,28.1232670583296,3.70250040645949,0,NA,0,51,150
"sa",2006,NA,NA,NA,NA,0,0,0,0,0,0,0
"sa",2007,"(2,2.25]","SEAMAP_SA",26.3766666666667,26.1883333333333,0.00130405212182169,3.78710901256446,2.02,2.02,0.0049,1,1
"sa",2007,"(2.25,2.5]","SEAMAP_SA",26.2925,26.015,0.0320788481286911,3.78710901256446,2.32,2.32,0,1,3
"sa",2007,"(2.5,2.75]","SEAMAP_SA",26.3100694444444,26.1139583333333,0.0146446147456895,3.78710901256446,5.24,2.62783329795994,0.0405,2,2
"sa",2007,"(2.75,3]","SEAMAP_SA",24.9535717893218,24.5182243867244,0.119963181926873,3.78710901256446,5.88,2.9476322721108,0.2197,2,5
"sa",2007,"(3,3.25]","SEAMAP_SA",23.7955169836554,23.4133698845008,16.3743999616375,3.78710901256446,25.58,3.22996393437302,0.6124,8,11
"sa",2007,"(3.25,3.5]","SEAMAP_SA",23.4165280129602,22.927989653105,15.4867296691058,3.78710901256446,51.63,3.46088487139908,2.3905,15,30
"sa",2007,"(3.5,3.75]","SEAMAP_SA",24.0897394769304,23.7359069892004,41.1538576111332,3.78710901256446,83.11,3.5739655069961,4.5087,23,32
"sa",2007,"(3.75,4]","SEAMAP_SA",23.6141718737074,23.2461118398425,23.1010100728543,3.78710901256446,77.77,3.84137846603275,3.4627,20,28
"sa",2007,"(4,4.25]","SEAMAP_SA",24.2484493862476,23.8623696309105,9.04049819240749,3.78710901256446,58.02,4.16821774258566,3.146,14,18
"sa",2007,"(4.25,4.5]","SEAMAP_SA",24.1210043470271,23.7459958224937,28.6142978490993,3.78710901256446,106.07,4.46002367977594,5.1906,24,36
"sa",2007,"(4.5,4.75]","SEAMAP_SA",23.884905710306,23.4993987694404,1.27637809393418,3.78710901256446,13.69,4.5437090951405,0.875,3,5
"sa",2007,"unknown","SEAMAP_SA",23.2733392786137,22.8978557751101,31.7595928215643,3.78710901256446,0,NA,0,53,150
"sa",2007,NA,"SEAMAP_SA",16.88,16.89,1.01056539977459,3.78710901256446,2,2,0,1,2
"sa",2008,"(2,2.25]","SEAMAP_SA",23.2466666666667,23.0916666666667,0.00131761082759618,3.80333716579697,2.02,2.02,0.0049,1,1
"sa",2008,"(2.25,2.5]","SEAMAP_SA",24.3529166666667,23.7708333333333,0.0790694217242004,3.80333716579697,2.32,2.32,0,1,3
"sa",2008,"(2.5,2.75]","SEAMAP_SA",25.020625,24.9336458333333,0.0077621849418291,3.80333716579697,5.24,2.63351314244253,0.0405,2,2
"sa",2008,"(2.75,3]","SEAMAP_SA",23.4776277006173,23.0044823124406,0.123975375226744,3.80333716579697,5.88,2.94887992131385,0.2197,2,5
"sa",2008,"(3,3.25]","SEAMAP_SA",22.0059804932812,21.5757458267029,18.8833509669455,3.80333716579697,32.02,3.22971301794504,0.876,10,11
"sa",2008,"(3.25,3.5]","SEAMAP_SA",22.974888207569,22.6439305949496,23.7026319749206,3.80333716579697,51.71,3.45644168536463,2.6406,15,30
"sa",2008,"(3.5,3.75]","SEAMAP_SA",22.4418427355887,22.0580532334509,34.6539406604054,3.80333716579697,83.11,3.57880966002885,4.7199,23,32
"sa",2008,"(3.75,4]","SEAMAP_SA",23.432621953106,23.063735893047,15.69088413922,3.80333716579697,73.87,3.84310744716516,3.9122,19,28
"sa",2008,"(4,4.25]","SEAMAP_SA",23.1916749547221,22.858781233081,16.7222247083263,3.80333716579697,57.83,4.16136132219032,3.0499,14,18
"sa",2008,"(4.25,4.5]","SEAMAP_SA",23.9246370085733,23.5534041783199,29.5890920304388,3.80333716579697,110.54,4.449200305551,5.8495,25,36
"sa",2008,"(4.5,4.75]","SEAMAP_SA",21.2730397356859,20.7894961106602,1.84225766772637,3.80333716579697,18.22,4.53515560259202,1.5311,4,5
"sa",2008,"unknown","SEAMAP_SA",22.4472881899107,22.1014586351259,36.0411345351064,3.80333716579697,0,NA,0,53,150
"sa",2008,NA,NA,NA,NA,0,0,0,0,0,0,0
"sa",2009,"(2,2.25]",NA,NA,NA,0,0,0,0,0,0,0
"sa",2009,"(2.25,2.5]","SEAMAP_SA",22.43,21.98125,0.0086502976915013,3.76385875704367,4.63,2.31871887344966,0.0576,2,3
"sa",2009,"(2.5,2.75]","SEAMAP_SA",26.4382142857143,26.4564285714286,0.0215548403592951,3.76385875704367,5.24,2.64541825041326,0.0405,2,2
"sa",2009,"(2.75,3]","SEAMAP_SA",24.0771155488031,23.0788304273851,0.139146477444398,3.76385875704367,11.64,2.94836422389193,0.2261,4,5
"sa",2009,"(3,3.25]","SEAMAP_SA",23.6222938712618,22.9425113015626,32.5689336600828,3.76385875704367,31.93,3.22978260726814,0.8949,10,11
"sa",2009,"(3.25,3.5]","SEAMAP_SA",23.4293945475105,22.8564513493603,4.80626379225681,3.76385875704367,55.3,3.4737385513608,2.5954,16,30
"sa",2009,"(3.5,3.75]","SEAMAP_SA",23.5763071926072,23.1328142079854,41.0225434590958,3.76385875704367,79.67,3.58069112550759,4.3984,22,32
"sa",2009,"(3.75,4]","SEAMAP_SA",23.1123918660263,22.5827830896985,8.54457612012743,3.76385875704367,70.09,3.85294827026108,3.6089,18,28
"sa",2009,"(4,4.25]","SEAMAP_SA",24.1656414937716,23.6344239134487,9.02969632872968,3.76385875704367,53.79,4.16369517313301,3.0499,13,18
"sa",2009,"(4.25,4.5]","SEAMAP_SA",23.4739197435508,23.0001568252911,25.6443276429034,3.76385875704367,92.93,4.4590483944169,4.4131,21,36
"sa",2009,"(4.5,4.75]","SEAMAP_SA",22.8285139982526,22.2349153215467,5.5269481467394,3.76385875704367,18.22,4.53344523615391,1.5311,4,5
"sa",2009,"unknown","SEAMAP_SA",23.5057514469273,22.9451590531195,23.9765179880079,3.76385875704367,0,NA,0,48,150
"sa",2009,NA,NA,NA,NA,0,0,0,0,0,0,0
"sa",2010,"(2,2.25]","SEAMAP_SA",26.9325,26.01,0.00397648586772935,3.67117391761833,2.02,2.02,0.0049,1,1
"sa",2010,"(2.25,2.5]","SEAMAP_SA",21.1166666666667,21.1552777777778,0.0657106614764624,3.67117391761833,4.63,2.31983172654472,0.0576,2,3
"sa",2010,"(2.5,2.75]","SEAMAP_SA",22.0422916666667,21.6742361111111,0.0564634034735276,3.67117391761833,5.24,2.66883675036704,0.0405,2,2
"sa",2010,"(2.75,3]","SEAMAP_SA",25.0844975783476,24.245059045584,0.127175376329606,3.67117391761833,8.64,2.93803542182875,0.2261,3,5
"sa",2010,"(3,3.25]","SEAMAP_SA",21.4700158700797,20.9333779505596,38.1695674355133,3.67117391761833,22.54,3.23025755738707,0.6279,7,11
"sa",2010,"(3.25,3.5]","SEAMAP_SA",22.8750981320772,22.3309099291391,31.1312097806916,3.67117391761833,58.8,3.46291719489264,2.7323,17,30
"sa",2010,"(3.5,3.75]","SEAMAP_SA",23.4537434661159,22.9608947606137,46.838817538312,3.67117391761833,79.67,3.59368680215625,4.3984,22,32
"sa",2010,"(3.75,4]","SEAMAP_SA",22.8547984116356,22.4999742509621,12.5290289781933,3.67117391761833,70.04,3.84100760782016,3.7134,18,28
"sa",2010,"(4,4.25]","SEAMAP_SA",24.0924786568051,23.3011577177303,9.3485989550002,3.67117391761833,53.82,4.16808977224963,2.6131,13,18
"sa",2010,"(4.25,4.5]","SEAMAP_SA",23.9060662650172,23.3990278788688,23.4007482524104,3.67117391761833,110.38,4.43504642752191,5.7207,25,36
"sa",2010,"(4.5,4.75]","SEAMAP_SA",23.4141579817825,22.3884733532302,2.94569303500804,3.67117391761833,18.22,4.53309833597163,1.5311,4,5
"sa",2010,"unknown","SEAMAP_SA",21.8413787584491,21.4480455970938,34.1632365747205,3.67117391761833,0,NA,0,54,150
"sa",2010,NA,NA,NA,NA,0,0,0,0,0,0,0
"sa",2011,"(2,2.25]","SEAMAP_SA",24.67,24.44,0.000155910121842868,3.78381605415644,2.02,2.02,0.0049,1,1
"sa",2011,"(2.25,2.5]","SEAMAP_SA",21.4186011904762,21.2446428571429,0.0547198313193749,3.78381605415644,4.63,2.31801830910471,0.0576,2,3
"sa",2011,"(2.5,2.75]","SEAMAP_SA",22.1203125,21.7739930555556,0.0727232099283684,3.78381605415644,5.24,2.6681549000761,0.0405,2,2
"sa",2011,"(2.75,3]","SEAMAP_SA",25.1582000152625,24.7068445850446,0.269966471991426,3.78381605415644,5.88,2.94797354275786,0.2197,2,5
"sa",2011,"(3,3.25]","SEAMAP_SA",21.9004137535944,21.6939811649087,17.4168434229106,3.78381605415644,31.93,3.2293301571335,0.7449,10,11
"sa",2011,"(3.25,3.5]","SEAMAP_SA",22.6594595008044,22.2454152363547,31.0522064589392,3.78381605415644,58.61,3.46164095302724,3.0547,17,30
"sa",2011,"(3.5,3.75]","SEAMAP_SA",23.5382188986604,23.1398574520927,36.3708645266052,3.78381605415644,83.18,3.582721688545,4.3984,23,32
"sa",2011,"(3.75,4]","SEAMAP_SA",23.0198215971121,22.5551579463469,13.4879507708214,3.78381605415644,70.06,3.85166926042029,3.7646,18,28
"sa",2011,"(4,4.25]","SEAMAP_SA",23.5978708699948,23.1760145307156,24.3669961354623,3.78381605415644,66.24,4.17060050505832,3.2085,16,18
"sa",2011,"(4.25,4.5]","SEAMAP_SA",23.5931327297978,23.3262944386832,24.3839195094337,3.78381605415644,97.27,4.45432930995795,4.572,22,36
"sa",2011,"(4.5,4.75]","SEAMAP_SA",24.9117259299343,24.5190101416661,0.892218355864221,3.78381605415644,13.69,4.53830362993393,0.875,3,5
"sa",2011,"unknown","SEAMAP_SA",23.0232306467624,22.6083889087679,47.2021179321342,3.78381605415644,0,NA,0,61,150
"sa",2011,NA,NA,NA,NA,0,0,0,0,0,0,0
"sa",2012,"(2,2.25]","SEAMAP_SA",25.36,24.67,0.000354824669303408,3.83709181567363,2.02,2.02,0.0049,1,1
"sa",2012,"(2.25,2.5]","SEAMAP_SA",24.660380952381,24.3260952380952,0.179925489360555,3.83709181567363,2.32,2.32,0,1,3
"sa",2012,"(2.5,2.75]","SEAMAP_SA",21.03703125,20.82890625,0.0262846377047064,3.83709181567363,5.24,2.6497927572019,0.0405,2,2
"sa",2012,"(2.75,3]","SEAMAP_SA",25.6719929507992,25.1088965650802,0.165609180470565,3.83709181567363,5.88,2.94821902933106,0.2197,2,5
"sa",2012,"(3,3.25]","SEAMAP_SA",22.981026248795,22.6329601397396,9.29034264933709,3.83709181567363,28.8,3.22949170957636,0.7793,9,11
"sa",2012,"(3.25,3.5]","SEAMAP_SA",23.3300554607757,22.9828110139479,12.0237916052886,3.83709181567363,55.31,3.46829114106696,2.6299,16,30
"sa",2012,"(3.5,3.75]","SEAMAP_SA",23.2013668443439,22.7677539122126,42.262315380127,3.83709181567363,79.67,3.59318656407584,4.3984,22,32
"sa",2012,"(3.75,4]","SEAMAP_SA",23.5250513962714,23.0815320898394,17.6109020587713,3.83709181567363,66.31,3.83859872656381,3.6314,17,28
"sa",2012,"(4,4.25]","SEAMAP_SA",24.1667512990182,23.7193894530899,8.57883705282465,3.83709181567363,58.02,4.16533667457999,3.146,14,18
"sa",2012,"(4.25,4.5]","SEAMAP_SA",23.995981198217,23.4550255994112,27.3277859432522,3.83709181567363,110.53,4.45677670059527,5.2248,25,36
"sa",2012,"(4.5,4.75]","SEAMAP_SA",22.4424729239015,22.1170064535332,2.54202419988928,3.83709181567363,13.59,4.53,1.027,3,5
"sa",2012,"unknown","SEAMAP_SA",23.6824426959108,23.2082176530518,41.2310895992379,3.83709181567363,0,NA,0,56,150
"sa",2012,NA,"SEAMAP_SA",21.9116666666667,21.6183333333333,0.380647671543148,3.83709181567363,2,2,0,1,2
"sgulf",1971,"(3,3.25]","DFO_SoGulf",12.4798611111111,2.34513888888889,3.69712226987179,3.8433608135974,6.38,3.18042145202587,0.1669,2,3
"sgulf",1971,"(3.25,3.5]","DFO_SoGulf",13.4182291666667,3.6165625,22.3092251374167,3.8433608135974,13.69,3.38512665577667,0.3659,4,5
"sgulf",1971,"(3.5,3.75]","DFO_SoGulf",13.8250578703704,3.77575231481481,43.754015482695,3.8433608135974,7.23,3.61038104776625,0.68,2,5
"sgulf",1971,"(3.75,4]","DFO_SoGulf",13.3125,8.25,0.725289014615385,3.8433608135974,7.67,3.78838835558454,0.0361,2,3
"sgulf",1971,"(4,4.25]","DFO_SoGulf",13.8440166083916,4.18198863636364,73.3100293853551,3.8433608135974,16.56,4.09465379109887,0.1418,4,4
"sgulf",1971,"(4.25,4.5]","DFO_SoGulf",14.1261111111111,7.46001984126984,8.66205529192308,3.8433608135974,13.15,4.36044572068361,0.8433,3,6
"sgulf",1971,"(4.5,4.75]","DFO_SoGulf",12.65,4.75,0.00886319676923077,3.8433608135974,4.54,4.54,0,1,1
"sgulf",1971,"unknown","DFO_SoGulf",13.3434523809524,4.30218253968254,31.2897748310481,3.8433608135974,0,NA,0,3,5
"sgulf",1972,"(3,3.25]","DFO_SoGulf",13.5973611111111,2.99777777777778,1.49905830234389,3.95172270015817,6.38,3.17296995604606,0.1669,2,3
"sgulf",1972,"(3.25,3.5]","DFO_SoGulf",12.3918595679012,3.76986882716049,10.0412828898037,3.95172270015817,13.69,3.38605914952115,0.3659,4,5
"sgulf",1972,"(3.5,3.75]","DFO_SoGulf",13.310753968254,6.14058531746032,34.4535977360344,3.95172270015817,10.95,3.61024634183943,0.7124,3,5
"sgulf",1972,"(3.75,4]","DFO_SoGulf",10.4,1.1,0.3379167278,3.95172270015817,3.78,3.78,0.0361,1,3
"sgulf",1972,"(4,4.25]","DFO_SoGulf",13.7691098484848,3.62824242424242,92.7399164318872,3.95172270015817,16.56,4.09431338328344,0.1418,4,4
"sgulf",1972,"(4.25,4.5]","DFO_SoGulf",12.882037037037,5.89699074074074,13.4711927640167,3.95172270015817,17.46,4.35589265235652,0.9658,4,6
"sgulf",1972,"(4.5,4.75]","DFO_SoGulf",7.6,4,0.003401772,3.95172270015817,4.54,4.54,0,1,1
"sgulf",1972,"unknown","DFO_SoGulf",12.3631481481481,5.15296296296296,22.9174983104733,3.95172270015817,0,NA,0,3,5
"sgulf",1973,"(3,3.25]","DFO_SoGulf",13.0408950617284,3.21697530864198,2.05605637390741,3.89688332521708,6.38,3.17820126053643,0.1669,2,3
"sgulf",1973,"(3.25,3.5]","DFO_SoGulf",13.2459027777778,4.49954861111111,10.5784281011028,3.89688332521708,17.14,3.38887789786042,0.402,5,5
"sgulf",1973,"(3.5,3.75]","DFO_SoGulf",14.7614914021164,8.62999338624339,42.2254929569372,3.89688332521708,10.95,3.61043587329832,0.7124,3,5
"sgulf",1973,"(3.75,4]","DFO_SoGulf",12.7,4.98333333333333,0.302288498166667,3.89688332521708,3.78,3.78,0.0361,1,3
"sgulf",1973,"(4,4.25]","DFO_SoGulf",14.0504716435185,7.35732407407407,62.7463773767668,3.89688332521708,16.56,4.10011648282662,0.1418,4,4
"sgulf",1973,"(4.25,4.5]","DFO_SoGulf",13.5126388888889,9.55236111111111,14.5519671992944,3.89688332521708,13.15,4.32452439175796,0.8433,3,6
"sgulf",1973,"(4.5,4.75]","DFO_SoGulf",9.6,4.6,0.0110460521333333,3.89688332521708,4.54,4.54,0,1,1
"sgulf",1973,"unknown","DFO_SoGulf",15.8876157407407,6.03981481481482,18.9351446395444,3.89688332521708,0,NA,0,3,5
"sgulf",1974,"(3,3.25]","DFO_SoGulf",13.396875,2.6359375,1.59263222602778,3.9086728682659,6.38,3.17047062221381,0.1669,2,3
"sgulf",1974,"(3.25,3.5]","DFO_SoGulf",14.0030505050505,4.07008585858586,9.56431593236667,3.9086728682659,17.14,3.39089502694943,0.402,5,5
"sgulf",1974,"(3.5,3.75]","DFO_SoGulf",15.5776551226551,8.25430705868206,60.3614978346381,3.9086728682659,14.67,3.61130610827564,0.7413,4,5
"sgulf",1974,"(3.75,4]","DFO_SoGulf",15.6738095238095,7.66607142857143,0.682926191794444,3.9086728682659,7.67,3.79509913812634,0.0361,2,3
"sgulf",1974,"(4,4.25]","DFO_SoGulf",13.8021296296296,5.14608333333333,65.3429186550133,3.9086728682659,16.56,4.09459080157392,0.1418,4,4
"sgulf",1974,"(4.25,4.5]","DFO_SoGulf",13.9065079365079,5.26271164021164,31.9101556275056,3.9086728682659,21.95,4.28480924964709,1.1027,5,6
"sgulf",1974,"(4.5,4.75]","DFO_SoGulf",9.3,4,0.006256975,3.9086728682659,4.54,4.54,0,1,1
"sgulf",1974,"unknown","DFO_SoGulf",13.3900462962963,4.85848765432099,121.388530980928,3.9086728682659,0,NA,0,3,5
"sgulf",1975,"(3,3.25]","DFO_SoGulf",13.6869791666667,3.13125,2.46533838094444,3.85127516539539,6.38,3.17316212745382,0.1669,2,3
"sgulf",1975,"(3.25,3.5]","DFO_SoGulf",13.3139583333333,5.27916666666667,10.5979453640111,3.85127516539539,17.14,3.38377622881934,0.402,5,5
"sgulf",1975,"(3.5,3.75]","DFO_SoGulf",14.5722257495591,8.27810657596372,68.1589270087168,3.85127516539539,10.95,3.61081368203805,0.7124,3,5
"sgulf",1975,"(3.75,4]","DFO_SoGulf",13.8857142857143,4.15,0.767530768833333,3.85127516539539,3.78,3.78,0.0361,1,3
"sgulf",1975,"(4,4.25]","DFO_SoGulf",14.7200069444444,6.14428935185185,60.4235929357663,3.85127516539539,16.56,4.09582624036919,0.1418,4,4
"sgulf",1975,"(4.25,4.5]","DFO_SoGulf",14.9167521367521,7.25337606837607,17.8592137557056,3.85127516539539,21.95,4.31568274620548,1.1027,5,6
"sgulf",1975,"(4.5,4.75]",NA,NA,NA,0,0,0,0,0,0,0
"sgulf",1975,"unknown","DFO_SoGulf",13.054126984127,6.54343915343915,49.7592856065933,3.85127516539539,0,NA,0,3,5
